"","V1","V2","V3","V4","V5","V6"
"1",1.95623043509383,1.62663817617076,1.33424357955092,1.19594542804265,0.94306482056523,0.793525431489926
"2",1.85268538079064,1.61706841083943,1.29798156403519,1.20981331682171,0.867827634607011,0.762261360740034
"3",1.88052789870278,1.71956261123899,1.44996446678842,1.31587689476092,1.04768755479965,0.806123285622
"4",1.9161603671029,1.69169832427025,1.37602623615545,1.19396056118097,0.915382114083591,0.867081277255897
"5",1.97775659482021,1.66989258111505,1.38215490274571,1.02530818594571,0.794044584766463,0.791992632721171
"6",1.92512751886833,1.65028433900333,1.42898826228952,1.16770325293683,1.01453846866727,0.812023746866606
"7",1.94959607116139,1.66839566400009,1.41696269320897,1.21203319182087,0.928276083520162,0.818192263918129
"8",1.88733882980664,1.62235658290484,1.43272449944306,1.1305746155571,0.896849400872365,0.555106890776315
"9",1.87272741496527,1.71096416205951,1.28278392486017,1.23770826340181,0.930543633364464,0.650178081696654
"10",1.93462791631932,1.62842733511215,1.33285824132923,1.1832833629879,0.979449409870979,0.586590425969148
"11",1.98821907470493,1.71796212880576,1.41436942016928,1.27689247424224,0.929681360235788,0.634459717748876
"12",1.91450771856241,1.65948107549655,1.30002946965436,1.28462663253755,0.936385294511566,0.775845245240233
"13",1.88982675222633,1.52987082126638,1.46270301728983,1.21514729698864,0.905163216593665,0.941327705857151
"14",1.94408727277951,1.65935696368839,1.51375500729675,1.2077465260625,1.10144337849674,0.895556270424294
"15",1.98020853960934,1.7255856861309,1.38670485381144,1.15210009580023,0.978027263122986,0.83997786451302
"16",1.99363087607516,1.85720033289623,1.463372418876,1.22041589444694,1.0347864891563,0.744322494538319
"17",2.10232295181202,1.67600925693686,1.47182095672069,1.20429255396023,1.02585403620939,0.823101926364708
"18",1.91471277257281,1.68616511401445,1.46614574722688,1.07841868645898,1.02564671270216,0.758486020162211
"19",1.96691285667192,1.62684696283807,1.36394948177996,1.08798690452112,0.942526207833441,0.664152625314766
"20",1.94714440002438,1.72595449622598,1.48657467891338,1.09955881845695,1.11545766910169,0.678216622246226
"21",1.82875934849575,1.70560832247522,1.36641583445288,1.17727710799037,1.0854548683009,0.786809975187274
"22",1.94020879187842,1.78209142951034,1.53528127425436,1.23179036093983,1.0503697398707,0.687785834889619
"23",1.97388552443665,1.67845950207309,1.42263762562975,1.19790639590096,1.02237189995346,0.870716904779355
"24",2.00412320341918,1.6930975155953,1.45015782226101,1.13806368129895,0.977093820007157,0.980967674800646
"25",2.01585954980643,1.78441770651547,1.44492967510259,1.23374269582326,1.02466342413108,0.751846600690389
"26",1.96432779546002,1.65001794353839,1.49292880327765,1.048543749372,0.955405048047972,0.73561206969842
"27",1.83735050962593,1.67941196956927,1.39829341500484,1.16439300274023,0.775890791617168,0.657605389092441
"28",2.01189586491471,1.72304711678761,1.50683518744451,1.23882132082991,1.08836500435414,1.02083730369011
"29",1.92628084871717,1.73537681015114,1.38746383973482,1.21965782515185,0.903592195133574,0.77176121678829
"30",1.97302602499639,1.75296969559683,1.49622904787468,1.18543311761,0.924755229065113,0.780039918886035
"31",1.83412732421873,1.67714881840065,1.34481024523199,1.0984818110688,0.940072482454622,0.640711060976326
"32",1.87394531490604,1.70804588361142,1.40703568277819,1.14730664580469,0.888029465943452,0.790897980379652
"33",1.92537477887016,1.66725922299239,1.43599472087973,1.05994429285546,0.791593840493621,0.688135129900262
"34",2.08684069263757,1.75155717031555,1.42339532527867,1.20859691940519,1.02978813089578,0.834385771870894
"35",1.91937420901893,1.66025549978125,1.37174491889691,1.07822208294726,0.851695342031635,0.665784810386806
